week_end,entry,short_k,wing_k,width,credit,settle,pnl,vix,gap_below_trigger
2023-06-16,2023-06-12,4175.0,4125.0,50.0,0.9499999999999997,4409.59,92.35999999999997,14.44,False
2023-06-23,2023-06-20,4285.0,4235.0,50.0,0.65,4348.33,62.36,14.36,False
2023-06-30,2023-06-26,4225.0,4175.0,50.0,0.5000000000000001,4450.38,47.360000000000014,14.43,False
2023-07-07,2023-07-03,4330.0,4280.0,50.0,0.4,4398.95,37.36,13.85,False
2023-07-14,2023-07-10,4280.0,4230.0,50.0,1.0000000000000002,4505.42,97.36000000000003,16.08,False
2023-07-21,2023-07-17,4385.0,4335.0,50.0,0.4,4536.34,37.36,13.78,False
2023-07-28,2023-07-24,4420.0,4370.0,50.0,1.0,4582.23,97.36,14.29,False
2023-08-04,2023-07-31,4470.0,4420.0,50.0,0.9999999999999998,4478.03,97.35999999999997,13.98,False
2023-08-11,2023-08-07,4365.0,4315.0,50.0,1.4,4464.05,137.36,16.9,False
2023-08-18,2023-08-14,4350.0,4300.0,50.0,2.15,4369.71,212.36,15.88,False
2023-08-25,2023-08-21,4255.0,4205.0,50.0,1.45,4405.71,142.36,18.03,False
2023-09-01,2023-08-28,4290.0,4240.0,50.0,0.7999999999999999,4515.77,77.36,16.24,False
2023-09-08,2023-09-05,4400.0,4350.0,50.0,0.75,4457.49,72.36,14.15,False
2023-09-15,2023-09-11,4345.0,4295.0,50.0,0.8500000000000001,4450.32,82.36000000000001,14.17,False
2023-09-22,2023-09-18,4340.0,4290.0,50.0,1.5,4320.06,-1846.63999999996,14.4,False
2023-09-29,2023-09-25,4205.0,4155.0,50.0,3.1000000000000005,4288.05,307.36000000000007,17.25,False
2023-10-06,2023-10-02,4175.0,4125.0,50.0,3.15,4308.5,312.36,17.31,False
2023-10-13,2023-10-09,4195.0,4145.0,50.0,3.5,4327.78,347.36,19.54,False
2023-10-20,2023-10-16,4215.0,4165.0,50.0,1.7499999999999996,4224.16,172.35999999999996,19.1,False
2023-10-27,2023-10-23,4110.0,4060.0,50.0,4.1000000000000005,4117.37,407.36000000000007,21.83,False
2023-11-03,2023-10-30,4000.0,3950.0,50.0,1.9999999999999996,4358.34,197.35999999999996,21.13,False
2023-11-10,2023-11-06,4230.0,4180.0,50.0,1.0,4415.24,97.36,15.39,False
2023-11-17,2023-11-13,4290.0,4240.0,50.0,1.6500000000000001,4514.02,162.36,15.16,False
2023-11-24,2023-11-20,4390.0,4340.0,50.0,0.19999999999999996,4559.34,17.359999999999996,14.26,False
2023-12-01,2023-11-27,4440.0,4390.0,50.0,0.4,4594.63,37.36,13.14,False
2023-12-08,2023-12-04,4480.0,4430.0,50.0,2.25,4604.37,222.36,13.28,True
2023-12-15,2023-12-11,4495.0,4445.0,50.0,1.6,4719.19,157.36,13.05,False
2023-12-22,2023-12-18,4605.0,4555.0,50.0,0.35,4754.63,32.36,12.62,False
2023-12-29,2023-12-26,4645.0,4595.0,50.0,0.5000000000000001,4769.83,47.360000000000014,13.77,False
2024-01-05,2024-01-02,4665.0,4615.0,50.0,2.35,4697.24,232.36,13.22,False
2024-01-12,2024-01-08,4590.0,4540.0,50.0,1.0,4783.83,97.36,14.0,False
2024-01-19,2024-01-16,4680.0,4630.0,50.0,1.95,4839.81,192.36,14.12,False
2024-01-26,2024-01-22,4735.0,4685.0,50.0,0.7000000000000001,4890.97,67.36,13.77,False
2024-02-02,2024-01-29,4785.0,4735.0,50.0,2.3499999999999996,4958.61,232.35999999999999,13.98,False
2024-02-09,2024-02-05,4855.0,4805.0,50.0,1.9500000000000002,5026.61,192.36000000000004,14.37,False
2024-02-16,2024-02-12,4920.0,4870.0,50.0,1.45,5005.57,142.36,13.48,False
2024-02-23,2024-02-20,4900.0,4850.0,50.0,4.050000000000001,5088.8,402.36000000000007,15.09,False
2024-03-01,2024-02-26,4975.0,4925.0,50.0,1.3,5137.08,127.36,14.17,False
2024-03-08,2024-03-04,5025.0,4975.0,50.0,1.6,5123.69,157.36,13.49,False
2024-03-15,2024-03-11,5010.0,4960.0,50.0,5.2,5117.09,517.36,15.51,False
2024-03-22,2024-03-18,5005.0,4955.0,50.0,1.35,5234.18,132.36,14.75,False
2024-03-29,2024-03-25,5120.0,5070.0,50.0,0.7,5254.35,67.36,13.67,False
2024-04-05,2024-04-01,5145.0,5095.0,50.0,1.0,5204.34,97.36,13.61,False
2024-04-12,2024-04-08,5095.0,5045.0,50.0,3.7,5123.41,367.36,16.24,False
2024-04-19,2024-04-15,5015.0,4965.0,50.0,1.6,4967.23,-4619.640000000044,16.94,False
2024-04-26,2024-04-22,4850.0,4800.0,50.0,2.45,5099.96,242.36000000000004,18.59,False
2024-05-03,2024-04-29,4980.0,4930.0,50.0,2.9499999999999997,5127.79,292.36,15.37,False
2024-05-10,2024-05-06,5010.0,4960.0,50.0,0.65,5222.68,62.36,13.98,False
2024-05-17,2024-05-13,5105.0,5055.0,50.0,1.8499999999999999,5303.27,182.36,13.26,False
2024-05-24,2024-05-20,5185.0,5135.0,50.0,0.65,5304.72,62.36,12.27,False
2024-05-31,2024-05-28,5190.0,5140.0,50.0,0.8999999999999999,5277.51,87.35999999999999,12.51,False
2024-06-07,2024-06-03,5160.0,5110.0,50.0,1.35,5346.99,132.36,13.08,False
2024-06-14,2024-06-10,5230.0,5180.0,50.0,3.65,5431.6,362.36,13.09,False
2024-06-21,2024-06-17,5315.0,5265.0,50.0,1.4000000000000001,5464.62,137.36,13.07,False
2024-06-28,2024-06-24,5350.0,5300.0,50.0,1.0,5460.48,97.36,13.85,False
2024-07-05,2024-07-01,5345.0,5295.0,50.0,0.75,5567.19,72.36,12.98,False
2024-07-12,2024-07-08,5455.0,5405.0,50.0,0.9999999999999998,5615.35,97.35999999999997,12.91,False
2024-07-19,2024-07-15,5500.0,5450.0,50.0,0.75,5505.0,72.36,12.78,False
2024-07-26,2024-07-22,5390.0,5340.0,50.0,1.25,5459.1,122.36,16.79,False
2024-08-02,2024-07-29,5335.0,5285.0,50.0,3.6999999999999997,5346.56,367.36,16.59,False
2024-08-16,2024-08-12,5205.0,5155.0,50.0,6.199999999999999,5554.25,617.3599999999999,20.79,False
2024-08-23,2024-08-19,5405.0,5355.0,50.0,1.25,5634.61,122.36,15.94,False
2024-08-30,2024-08-26,5490.0,5440.0,50.0,1.5999999999999999,5648.4,157.36,16.27,False
2024-09-06,2024-09-03,5510.0,5460.0,50.0,5.2,5408.42,-4482.64,15.76,False
2024-09-13,2024-09-09,5260.0,5210.0,50.0,2.2,5626.02,217.36000000000004,21.32,False
2024-09-20,2024-09-16,5475.0,5425.0,50.0,2.8999999999999995,5702.55,287.35999999999996,17.16,False
2024-09-27,2024-09-23,5550.0,5500.0,50.0,1.0999999999999999,5738.17,107.35999999999999,16.71,False
2024-10-04,2024-09-30,5595.0,5545.0,50.0,4.199999999999999,5751.07,417.35999999999996,17.01,False
2024-10-11,2024-10-07,5610.0,5560.0,50.0,4.699999999999999,5815.03,467.35999999999996,20.76,False
2024-10-18,2024-10-14,5675.0,5625.0,50.0,1.0499999999999998,5864.67,102.35999999999999,20.86,False
2024-10-25,2024-10-21,5730.0,5680.0,50.0,1.4999999999999998,5808.12,147.35999999999999,18.78,False
2024-11-01,2024-10-28,5675.0,5625.0,50.0,2.55,5728.8,252.35999999999999,19.11,False
2024-11-08,2024-11-04,5595.0,5545.0,50.0,2.6999999999999993,5995.54,267.35999999999996,22.5,False
2024-11-15,2024-11-11,5850.0,5800.0,50.0,1.3000000000000003,5870.62,127.36000000000003,15.33,False
2024-11-22,2024-11-18,5720.0,5670.0,50.0,2.5999999999999996,5969.34,257.35999999999996,16.6,False
2024-11-29,2024-11-25,5820.0,5770.0,50.0,0.25,6032.38,22.36,15.23,False
2024-12-06,2024-12-02,5890.0,5840.0,50.0,0.8499999999999999,6090.27,82.35999999999999,14.08,False
2024-12-13,2024-12-09,5955.0,5905.0,50.0,0.8500000000000001,6051.09,82.36000000000001,13.36,False
2024-12-20,2024-12-16,5920.0,5870.0,50.0,1.1,5930.85,107.36000000000001,14.37,False
2024-12-27,2024-12-23,5790.0,5740.0,50.0,2.7,5970.84,267.36,18.09,False
2025-01-03,2024-12-30,5830.0,5780.0,50.0,11.4,5942.47,1137.36,17.21,True
2025-01-10,2025-01-06,5800.0,5750.0,50.0,0.8,5827.04,77.36,16.77,False
2025-01-17,2025-01-13,5680.0,5630.0,50.0,6.4,5996.66,637.36,21.18,True
2025-01-24,2025-01-21,5845.0,5795.0,50.0,0.8999999999999999,6101.24,87.35999999999999,16.29,False
2025-01-31,2025-01-27,5950.0,5900.0,50.0,10.399999999999999,6040.53,1037.3599999999997,18.83,True
2025-02-07,2025-02-03,5890.0,5840.0,50.0,4.5,6025.99,447.36,20.36,True
2025-02-14,2025-02-10,5870.0,5820.0,50.0,1.6,6114.63,157.36,16.58,False
2025-02-21,2025-02-18,5965.0,5915.0,50.0,1.2,6013.13,117.36,15.57,False
2025-02-28,2025-02-24,5865.0,5815.0,50.0,4.8999999999999995,5954.5,487.35999999999996,18.08,False
2025-03-07,2025-03-03,5800.0,5750.0,50.0,2.8000000000000007,5770.2,-2702.640000000018,19.83,False
2025-03-14,2025-03-10,5605.0,5555.0,50.0,14.0,5638.94,1397.36,24.7,True
2025-03-21,2025-03-17,5465.0,5415.0,50.0,3.5,5667.56,347.36,22.89,False
2025-03-28,2025-03-24,5500.0,5450.0,50.0,0.7999999999999998,5580.94,77.35999999999999,19.13,False
2025-04-04,2025-03-31,5410.0,5360.0,50.0,10.2,5074.08,-3982.6399999999994,24.11,True
2025-04-11,2025-04-07,4870.0,4820.0,50.0,14.5,5363.36,1447.36,60.13,True
2025-04-18,2025-04-14,5125.0,5075.0,50.0,3.0999999999999996,5282.7,307.35999999999996,34.76,False
2025-04-25,2025-04-21,5045.0,4995.0,50.0,8.599999999999998,5525.21,857.3599999999998,32.75,False
2025-05-02,2025-04-28,5275.0,5225.0,50.0,3.1999999999999993,5686.67,317.35999999999996,25.75,False
2025-05-09,2025-05-05,5435.0,5385.0,50.0,0.6999999999999993,5659.91,67.35999999999993,24.25,False
2025-05-16,2025-05-12,5415.0,5365.0,50.0,0.09999999999999987,5958.38,7.359999999999985,19.84,False
2025-05-30,2025-05-27,5560.0,5510.0,50.0,0.30000000000000004,5911.69,27.360000000000003,20.63,False
2025-06-06,2025-06-02,5675.0,5625.0,50.0,1.5999999999999996,6000.36,157.35999999999999,19.81,False
2025-06-13,2025-06-09,5770.0,5720.0,50.0,0.7000000000000002,5976.97,67.36000000000001,17.69,False
2025-06-20,2025-06-16,5755.0,5705.0,50.0,0.3999999999999999,5967.84,37.35999999999999,19.78,False
2025-06-27,2025-06-23,5755.0,5705.0,50.0,1.1500000000000004,6173.07,112.36000000000003,21.15,False
2025-07-04,2025-06-30,5960.0,5910.0,50.0,0.30000000000000004,6279.35,27.360000000000003,17.19,False
2025-07-11,2025-07-07,6070.0,6020.0,50.0,1.5,6259.75,147.36,17.83,False
2025-07-18,2025-07-14,6060.0,6010.0,50.0,1.0999999999999999,6296.79,107.35999999999999,17.73,False
2025-07-25,2025-07-21,6105.0,6055.0,50.0,0.4,6388.64,37.36,16.87,False
2025-08-01,2025-07-28,6200.0,6150.0,50.0,1.3000000000000003,6238.01,127.36000000000003,15.15,False
2025-08-08,2025-08-04,6050.0,6000.0,50.0,0.7999999999999998,6389.45,77.35999999999999,19.56,False
2025-08-15,2025-08-11,6200.0,6150.0,50.0,1.3499999999999996,6449.8,132.35999999999999,15.81,False
2025-08-22,2025-08-18,6270.0,6220.0,50.0,1.4,6466.91,137.36,15.73,False
2025-08-29,2025-08-25,6290.0,6240.0,50.0,1.35,6460.26,132.36,15.05,False
2025-09-12,2025-09-08,6310.0,6260.0,50.0,1.1500000000000004,6584.29,112.36000000000003,15.58,False
2025-09-19,2025-09-15,6415.0,6365.0,50.0,1.0999999999999996,6664.36,107.35999999999997,15.14,False
2025-09-26,2025-09-22,6500.0,6450.0,50.0,1.2000000000000002,6643.7,117.36000000000001,16.14,False
2025-10-03,2025-09-29,6480.0,6430.0,50.0,1.0500000000000003,6715.79,102.36000000000003,15.84,False
2025-10-10,2025-10-06,6560.0,6510.0,50.0,1.7000000000000002,6552.51,-581.6399999999782,16.74,False
2025-10-17,2025-10-13,6390.0,6340.0,50.0,1.5,6664.01,147.36,19.45,False
2025-10-24,2025-10-20,6500.0,6450.0,50.0,2.3,6791.69,227.35999999999999,20.53,False
2025-10-31,2025-10-27,6630.0,6580.0,50.0,1.3000000000000003,6840.2,127.36000000000003,15.73,False
2025-11-07,2025-11-03,6680.0,6630.0,50.0,2.7,6728.8,267.36,18.06,False
2025-11-14,2025-11-10,6565.0,6515.0,50.0,1.0,6734.11,97.36,18.58,False
2025-11-21,2025-11-17,6565.0,6515.0,50.0,4.800000000000001,6602.99,477.36000000000007,19.58,False
2025-11-28,2025-11-24,6425.0,6375.0,50.0,2.5999999999999996,6849.09,257.35999999999996,22.69,False
2025-12-05,2025-12-01,6670.0,6620.0,50.0,2.0,6870.4,197.36,18.05,False
2025-12-12,2025-12-08,6695.0,6645.0,50.0,2.8999999999999995,6827.41,287.35999999999996,16.15,False
2025-12-19,2025-12-15,6660.0,6610.0,50.0,2.8,6834.5,277.36,16.51,False
2025-12-26,2025-12-22,6665.0,6615.0,50.0,0.30000000000000004,6929.94,27.360000000000003,15.16,False
2026-01-02,2025-12-29,6765.0,6715.0,50.0,1.25,6858.47,122.36,14.69,False
2026-01-09,2026-01-05,6700.0,6650.0,50.0,0.8499999999999999,6966.28,82.35999999999999,15.14,False
2026-01-16,2026-01-12,6810.0,6760.0,50.0,2.3,6940.01,227.35999999999999,16.06,False
2026-01-23,2026-01-20,6785.0,6735.0,50.0,9.7,6915.61,967.3599999999999,19.94,True
2026-01-30,2026-01-26,6765.0,6715.0,50.0,2.7,6939.03,267.36,16.9,False
2026-02-13,2026-02-09,6775.0,6725.0,50.0,4.799999999999999,6836.17,477.3599999999999,17.95,False
2026-02-20,2026-02-17,6680.0,6630.0,50.0,8.7,6909.51,867.3599999999999,21.74,False
2026-02-27,2026-02-23,6750.0,6700.0,50.0,6.699999999999999,6878.88,667.3599999999999,20.49,False
2026-03-06,2026-03-02,6725.0,6675.0,50.0,5.100000000000001,6740.02,507.3600000000001,24.66,True
2026-03-13,2026-03-09,6580.0,6530.0,50.0,12.799999999999997,6632.19,1277.3599999999997,35.12,True
2026-03-20,2026-03-16,6470.0,6420.0,50.0,3.700000000000001,6506.48,367.3600000000001,25.88,False
2026-03-27,2026-03-23,6335.0,6285.0,50.0,2.5,6368.85,247.36,30.04,False
2026-04-03,2026-03-30,6190.0,6140.0,50.0,5.699999999999999,6582.69,567.3599999999999,30.79,False
2026-04-10,2026-04-06,6395.0,6345.0,50.0,3.8000000000000007,6816.89,377.36000000000007,24.93,False
2026-04-17,2026-04-13,6620.0,6570.0,50.0,2.799999999999999,7126.06,277.3599999999999,21.17,False
2026-04-24,2026-04-20,6920.0,6870.0,50.0,2.5999999999999996,7165.08,257.35999999999996,19.58,False
2026-05-01,2026-04-27,6965.0,6915.0,50.0,3.299999999999999,7230.12,327.3599999999999,19.21,False
2026-05-08,2026-05-04,7030.0,6980.0,50.0,2.0,7398.93,197.36,17.38,False
2026-05-15,2026-05-11,7195.0,7145.0,50.0,1.6000000000000005,7408.5,157.36000000000007,18.21,False
2026-05-22,2026-05-18,7210.0,7160.0,50.0,2.5,7473.47,247.36,19.25,False
2026-05-29,2026-05-26,7275.0,7225.0,50.0,0.6499999999999999,7580.06,62.359999999999985,16.92,False
2026-06-12,2026-06-08,7185.0,7135.0,50.0,2.7,7431.46,267.36,20.29,False
2026-06-19,2026-06-15,7230.0,7180.0,50.0,0.5499999999999998,7500.58,52.359999999999985,16.78,False
2026-06-26,2026-06-22,7300.0,7250.0,50.0,1.5,7354.02,147.36,17.48,False
2026-07-03,2026-06-29,7155.0,7105.0,50.0,1.5999999999999996,7483.24,157.35999999999999,18.6,False
2026-07-17,2026-07-13,7380.0,7330.0,50.0,1.7999999999999998,7457.69,177.35999999999999,16.32,False
2026-07-24,2026-07-20,7265.0,7215.0,50.0,2.3000000000000007,7411.98,227.36000000000007,18.9,False
2026-07-31,2026-07-27,7220.0,7170.0,50.0,3.4000000000000004,7489.72,337.36000000000007,17.62,False
2026-08-07,2026-08-03,7300.0,7250.0,50.0,0.75,7757.64,72.36,16.03,False
